nombre_de_la_campaaa,nombre_del_conjunto_de_anuncios,nombre_del_anuncio,fecha,tipo_de_resultado,resultados,frecuencia,costo_por_resultado,importe_gastado_mxn,impresiones,cpm_costo_por_mil_impresiones,clics_en_el_enlace,cpc_costo_por_clic_en_el_enlace,ctr_porcentaje_de_clics_en_el_enlace,objetivo,mes,importe_gastado_mxn_con_iva,dia_semana,cuartil,CVR,quadrant,categoria_campana,outlier_flag
OFIFLEX El lounge - Executive Office,Executive Office - CDMX,Carrusel #1,03/12/2025,Sin resultado,0,1.26428571,0,42.85,177,242.0903955,0,0,0,Clientes potenciales,12,49.706,Wednesday,Q1,0,Campaña fallida,Conversiones,FALSE
OFIFLEX El lounge - WorkHub,WorkHub - GDL,Video #1,03/12/2025,Sin resultado,0,1.16388889,0,107.56,838,128.353222,6,17.92666667,0.71599045,Clientes potenciales,12,124.7696,Wednesday,Q2,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - MTY,Cowork - Ago 2024,13/03/2025,Clientes potenciales de Meta,3,1.51392405,104.06,312.17,2392,130.5058528,10,31.217,0.4180602,Clientes potenciales,3,362.1172,Thursday,Q4,0.12541806,Éxito Total,Conversiones,FALSE
Lead Gen - Reels,Reels - TIJ,"Dic - ""Wednesday""",13/03/2025,Sin resultado,0,1.1735905,0,224.54,3164,70.96713021,11,20.41272727,0.34766119,Clientes potenciales,3,260.4664,Thursday,Q3,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - MTY,Adaptalo a ti - Ago 2024,13/03/2025,Sin resultado,0,1.0952381,0,10.15,23,441.3043478,1,10.15,4.34782609,Clientes potenciales,3,11.774,Thursday,Q1,0,Interés sin conversión,Conversiones,TRUE
Lead Gen - Imagen,Lead Ads - MTY,Oficinas All-Inclusive - Ago 2024,13/03/2025,Sin resultado,0,1.35483871,0,38.65,168,230.0595238,0,0,0,Clientes potenciales,3,44.834,Thursday,Q1,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Reels,Reels - MTY,Sept - Emprendedor,13/03/2025,Clientes potenciales de Meta,1,1.10569106,80.34,80.34,952,84.3907563,3,26.78,0.31512605,Clientes potenciales,3,93.1944,Thursday,Q2,0.105042017,Éxito Total,Conversiones,FALSE
Awareness - Inxignia & Corporativo Punto Cero,PUE - INXIGNIA,Video - Llegamos a puebla,13/03/2025,Alcance,102262,1,4.37,446.48,102262,4.36604017,48,9.30166667,0.04693826,Reconocimiento,3,517.9168,Thursday,Q4,0.046938257,"Poca visibilidad, buen cierre",Awareness,FALSE
Lead Gen - Reels,Reels - CDMX,"Dic  - ""Que hermoso""",13/03/2025,Clientes potenciales de Meta,3,1.09997794,673.27,2019.8,29915,67.51796757,110,18.36181818,0.36770851,Clientes potenciales,3,2342.968,Thursday,Q4,0.010028414,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - QRO,"Dic - ""Wednesday""",13/03/2025,Sin resultado,0,1.11614956,0,236.56,2806,84.30506058,6,39.42666667,0.21382751,Clientes potenciales,3,274.4096,Thursday,Q3,0,Campaña fallida,Conversiones,FALSE
CONTENIDO - 2025,Descargables,Estrategias de segmentaciÃ³n #1,13/03/2025,Sin resultado,0,1.18390805,0,14.16,103,137.4757282,1,14.16,0.97087379,Clientes potenciales,3,16.4256,Thursday,Q1,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - QRO,"Dic  - ""Que hermoso""",13/03/2025,Sin resultado,0,1.06679709,0,339.39,3817,88.91537857,13,26.10692308,0.34058161,Clientes potenciales,3,393.6924,Thursday,Q4,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - CDMX,"Dic - ""Wednesday""",13/03/2025,Clientes potenciales de Meta,1,1.1071562,1278.79,1278.79,11851,107.905662,44,29.06340909,0.37127669,Clientes potenciales,3,1483.3964,Thursday,Q4,0.008438106,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - TIJ,"Feb - ""Cosas que no necesitas comprar...""",13/03/2025,Clientes potenciales de Meta,1,1.14397077,508.31,508.31,4696,108.2431857,11,46.21,0.23424191,Clientes potenciales,3,589.6396,Thursday,Q4,0.021294719,Éxito Total,Conversiones,FALSE
Lead Gen - Reels,Reels - CDMX,"Feb - ""Una Oficina a la medida""",13/03/2025,Clientes potenciales de Meta,3,1.10818902,819.24,2457.73,29244,84.04219669,83,29.61120482,0.2838189,Clientes potenciales,3,2850.9668,Thursday,Q4,0.010258515,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - GDL,May - Recorrido Oficina,13/03/2025,Sin resultado,0,1.1586684,0,213.75,2680,79.75746269,9,23.75,0.3358209,Clientes potenciales,3,247.95,Thursday,Q3,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - MTY,"Dic - ""Recorrido - NS""",13/03/2025,Sin resultado,0,1.17898383,0,162.42,2042,79.53966699,6,27.07,0.29382958,Clientes potenciales,3,188.4072,Thursday,Q3,0,Interés sin conversión,Conversiones,FALSE
CONTENIDO - 2025,Descargables,Estrategias de segmentaciÃ³n #2,13/03/2025,Sin resultado,0,1.1443299,0,116.44,777,149.8584299,6,19.40666667,0.77220077,Clientes potenciales,3,135.0704,Thursday,Q2,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - PUE,"Dic - ""Wednesday""",13/03/2025,Clientes potenciales de Meta,2,1.06106106,84.02,168.03,2120,79.25943396,9,18.67,0.4245283,Clientes potenciales,3,194.9148,Thursday,Q3,0.094339623,Éxito Total,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - GDL,Adaptalo a ti - Ago 2024,13/03/2025,Sin resultado,0,1,0,0.71,2,355,0,0,0,Clientes potenciales,3,0.8236,Thursday,Q1,0,Campaña fallida,Conversiones,TRUE
Lead Gen - Imagen,Lead Ads - GDL,Cowork - Ago 2024,13/03/2025,Sin resultado,0,1.48886414,0,194.01,1337,145.1084518,4,48.5025,0.29917726,Clientes potenciales,3,225.0516,Thursday,Q3,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - GDL,"Feb - ""Cosas que no necesitas comprar...""",13/03/2025,Clientes potenciales de Meta,2,1.11015385,225.56,451.11,3608,125.0304878,7,64.44428571,0.1940133,Clientes potenciales,3,523.2876,Thursday,Q4,0.055432373,"Poca visibilidad, buen cierre",Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - GDL,Oficinas All-Inclusive - Ago 2024,13/03/2025,Sin resultado,0,1.41277407,0,189.16,1482,127.6383266,0,0,0,Clientes potenciales,3,219.4256,Thursday,Q3,0,Campaña fallida,Conversiones,FALSE
Awareness - COLD,COLD - Abierta,Cold #2 - 2024,13/03/2025,Alcance,62787,1.00229347,4.48,281.04,62931,4.46584354,13,21.61846154,0.02065755,Reconocimiento,3,326.0064,Thursday,Q3,0.020657546,"Poca visibilidad, buen cierre",Awareness,FALSE
OFIFLEX El lounge - WorkHub,WorkHub - QRO,Carrusel #1,13/03/2025,Sin resultado,0,1.11403509,0,19.04,127,149.9212598,0,0,0,Clientes potenciales,3,22.0864,Thursday,Q1,0,Campaña fallida,Conversiones,FALSE
Awareness - COLD,COLD - Abierta,Cold #1 - 2024,13/03/2025,Alcance,178525,1,4.47,798.83,178525,4.4746114,72,11.09486111,0.04033049,Reconocimiento,3,926.6428,Thursday,Q4,0.040330486,"Poca visibilidad, buen cierre",Awareness,FALSE
Lead Gen - Reels,Reels - MTY,"Feb - ""Una Oficina a la medida""",13/03/2025,Sin resultado,0,1.15060729,0,225.48,2842,79.33849402,7,32.21142857,0.24630542,Clientes potenciales,3,261.5568,Thursday,Q3,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - QRO,"Feb - ""Una Oficina a la medida""",13/03/2025,Clientes potenciales de Meta,1,1.05558442,177.3,177.3,2032,87.25393701,7,25.32857143,0.34448819,Clientes potenciales,3,205.668,Thursday,Q3,0.049212598,Éxito Total,Conversiones,FALSE
Awareness - COLD,COLD - Intereses,Cold #1 - 2024,13/03/2025,Alcance,165217,1,4.46,737.69,165217,4.46497636,55,13.41254545,0.03328955,Reconocimiento,3,855.7204,Thursday,Q4,0.033289553,"Poca visibilidad, buen cierre",Awareness,FALSE
Awareness - COLD,COLD - Intereses,Cold #2 - 2024,13/03/2025,Alcance,76228,1.00425041,4.48,341.36,76552,4.45919114,22,15.51636364,0.02873864,Reconocimiento,3,395.9776,Thursday,Q4,0.028738635,"Poca visibilidad, buen cierre",Awareness,FALSE
Lead Gen - Imagen,Lead Ads - QRO,Oficinas All-Inclusive - Ago 2024,13/03/2025,Sin resultado,0,1.24166667,0,59.33,298,199.0939597,1,59.33,0.33557047,Clientes potenciales,3,68.8228,Thursday,Q2,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - QRO,Adaptalo a ti - Ago 2024,13/03/2025,Sin resultado,0,1.27272727,0,18.18,42,432.8571429,0,0,0,Clientes potenciales,3,21.0888,Thursday,Q1,0,Campaña fallida,Conversiones,TRUE
Lead Gen - Imagen,Lead Ads - TIJ,Adaptalo a ti - Ago 2024,13/03/2025,Sin resultado,0,1,0,0.45,2,225,0,0,0,Clientes potenciales,3,0.522,Thursday,Q1,0,Campaña fallida,Conversiones,TRUE
Lead Gen - Imagen,Lead Ads - CDMX,Cowork - Ago 2024,13/03/2025,Sin resultado,0,1.34896468,0,722.06,4430,162.993228,13,55.54307692,0.29345372,Clientes potenciales,3,837.5896,Thursday,Q4,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - TIJ,Oficinas All-Inclusive - Ago 2024,13/03/2025,Sin resultado,0,1.11965812,0,12.22,131,93.28244275,1,12.22,0.76335878,Clientes potenciales,3,14.1752,Thursday,Q1,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - TIJ,Cowork - Ago 2024,13/03/2025,Clientes potenciales de Meta,2,1.54146618,197.51,395.02,5446,72.53396989,14,28.21571429,0.25706941,Clientes potenciales,3,458.2232,Thursday,Q4,0.036724201,Éxito Total,Conversiones,FALSE
Lead Gen - Reels,Reels - PUE,"Feb - ""Cosas que no necesitas comprar...""",13/03/2025,Sin resultado,0,1.11118378,0,460.5,3398,135.5208946,3,153.5,0.08828723,Clientes potenciales,3,534.18,Thursday,Q4,0,Campaña fallida,Conversiones,FALSE
Lead Gen - Reels,Reels - PUE,Ago - Recorrido,13/03/2025,Sin resultado,0,1.21302149,0,164.12,1919,85.52371027,5,32.824,0.26055237,Clientes potenciales,3,190.3792,Thursday,Q3,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - PUE,Adaptalo a ti - Ago 2024,13/03/2025,Sin resultado,0,1.11415525,0,54.32,244,222.6229508,2,27.16,0.81967213,Clientes potenciales,3,63.0112,Thursday,Q2,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - PUE,Cowork - Ago 2024,13/03/2025,Clientes potenciales de Meta,1,1.48062016,319.16,319.16,2865,111.399651,7,45.59428571,0.2443281,Clientes potenciales,3,370.2256,Thursday,Q4,0.034904014,Éxito Total,Conversiones,FALSE
Lead Gen - Imagen,Lead Ads - CDMX,Oficinas All-Inclusive - Ago 2024,13/03/2025,Sin resultado,0,1.07692308,0,21.09,42,502.1428571,0,0,0,Clientes potenciales,3,24.4644,Thursday,Q1,0,Campaña fallida,Conversiones,TRUE
Lead Gen - Imagen,Lead Ads - CDMX,Adaptalo a ti - Ago 2024,13/03/2025,Sin resultado,0,1.13366337,0,43.4,229,189.5196507,0,0,0,Clientes potenciales,3,50.344,Thursday,Q2,0,Campaña fallida,Conversiones,FALSE
CONTENIDO - 2025,Boost ArtÃ­culos,10-feb-25,13/03/2025,Sin resultado,0,1,0,0.03,1,30,0,0,0,Clientes potenciales,3,0.0348,Thursday,Q1,0,Campaña fallida,Conversiones,TRUE
Lead Gen - Imagen,Lead Ads - QRO,Cowork - Ago 2024,13/03/2025,Sin resultado,0,1.51788339,0,398.87,3098,128.750807,8,49.85875,0.25823112,Clientes potenciales,3,462.6892,Thursday,Q4,0,Interés sin conversión,Conversiones,FALSE
OFIFLEX El lounge - Adaptalo a ti,Adaptalo a ti - GDL,Carrusel #1,13/03/2025,Sin resultado,0,1.10526316,0,24.88,105,236.952381,0,0,0,Clientes potenciales,3,28.8608,Thursday,Q1,0,Campaña fallida,Conversiones,FALSE
OFIFLEX El lounge - Executive Office,Executive Office - MTY,Video #1,13/03/2025,Clientes potenciales de Meta,1,1.23132184,95.73,95.73,857,111.7036173,1,95.73,0.11668611,Clientes potenciales,3,111.0468,Thursday,Q2,0.116686114,"Poca visibilidad, buen cierre",Conversiones,FALSE
OFIFLEX El lounge - Adaptalo a ti,Adaptalo a ti - CDMX,Video #1,13/03/2025,Clientes potenciales de Meta,1,1.22401148,856.09,856.09,7677,111.5136121,18,47.56055556,0.23446659,Clientes potenciales,3,993.0644,Thursday,Q4,0.013025922,Éxito Total,Conversiones,FALSE
OFIFLEX El lounge - Adaptalo a ti,Adaptalo a ti - MTY,Video #1,13/03/2025,Sin resultado,0,1.22197309,0,56.28,545,103.2660551,0,0,0,Clientes potenciales,3,65.2848,Thursday,Q2,0,Campaña fallida,Conversiones,FALSE
OFIFLEX El lounge - Adaptalo a ti,Adaptalo a ti - TIJ,Video #1,13/03/2025,Sin resultado,0,1.24815906,0,155.92,1695,91.98820059,3,51.97333333,0.17699115,Clientes potenciales,3,180.8672,Thursday,Q3,0,Campaña fallida,Conversiones,FALSE
OFIFLEX El lounge - Adaptalo a ti,Adaptalo a ti - GDL,Video #1,13/03/2025,Sin resultado,0,1.22795341,0,112.17,738,151.9918699,4,28.0425,0.54200542,Clientes potenciales,3,130.1172,Thursday,Q2,0,Interés sin conversión,Conversiones,FALSE
OFIFLEX El lounge - Adaptalo a ti,Adaptalo a ti - QRO,Video #1,13/03/2025,Sin resultado,0,1.14617619,0,148.23,1184,125.1942568,5,29.646,0.4222973,Clientes potenciales,3,171.9468,Thursday,Q3,0,Interés sin conversión,Conversiones,FALSE
OFIFLEX El lounge - Adaptalo a ti,Adaptalo a ti - PUE,Video #1,13/03/2025,Sin resultado,0,1.26899225,0,185.47,1637,113.2987172,5,37.094,0.30543677,Clientes potenciales,3,215.1452,Thursday,Q3,0,Interés sin conversión,Conversiones,FALSE
OFIFLEX El lounge - Executive Office,Executive Office - QRO,Video #1,13/03/2025,Sin resultado,0,1.17382271,0,151.2,1695,89.20353982,3,50.4,0.17699115,Clientes potenciales,3,175.392,Thursday,Q3,0,Campaña fallida,Conversiones,FALSE
OFIFLEX El lounge - Executive Office,Executive Office - GDL,Video #1,13/03/2025,Sin resultado,0,1.20068027,0,110.38,706,156.3456091,0,0,0,Clientes potenciales,3,128.0408,Thursday,Q2,0,Campaña fallida,Conversiones,FALSE
OFIFLEX El lounge - Executive Office,Executive Office - TIJ,Video #1,13/03/2025,Clientes potenciales de Meta,1,1.24146341,313.48,313.48,4581,68.4304737,15,20.89866667,0.32743942,Clientes potenciales,3,363.6368,Thursday,Q4,0.021829295,Éxito Total,Conversiones,FALSE
OFIFLEX El lounge - WorkHub,WorkHub - PUE,Video #1,13/03/2025,Sin resultado,0,1.156956,0,172.71,1946,88.75128469,3,57.57,0.15416238,Clientes potenciales,3,200.3436,Thursday,Q3,0,Campaña fallida,Conversiones,FALSE
OFIFLEX El lounge - Executive Office,Executive Office - CDMX,Video #1,13/03/2025,Clientes potenciales de Meta,3,1.10372165,272.91,818.72,5012,163.3519553,30,27.29066667,0.59856345,Clientes potenciales,3,949.7152,Thursday,Q4,0.059856345,Éxito Total,Conversiones,FALSE
OFIFLEX El lounge - Executive Office,Executive Office - PUE,Video #1,13/03/2025,Clientes potenciales de Meta,1,1.15329341,195.43,195.43,963,202.9387331,4,48.8575,0.41536864,Clientes potenciales,3,226.6988,Thursday,Q3,0.10384216,Éxito Total,Conversiones,FALSE
Lead Gen - Reels,Reels - CDMX,"Dic - "" Tick tick boom""",13/03/2025,Sin resultado,0,1.08375421,0,382.81,2575,148.6640777,14,27.34357143,0.54368932,Clientes potenciales,3,444.0596,Thursday,Q4,0,Interés sin conversión,Conversiones,FALSE
CONTENIDO - 2025,Boost ArtÃ­culos,10-mar-25,13/03/2025,Sin resultado,0,1,0,0.03,1,30,0,0,0,Clientes potenciales,3,0.0348,Thursday,Q1,0,Campaña fallida,Conversiones,TRUE
Awareness - IOC - Thruplay,OFIFLEX El lounge,Video #1 - General,13/03/2025,ThruPlay,649,1.1003926,0.05,31.05,3924,7.91284404,4,7.7625,0.1019368,Reconocimiento,3,36.018,Thursday,Q1,0.101936799,"Poca visibilidad, buen cierre",Awareness,FALSE
Awareness - IOC - Thruplay,OFIFLEX El lounge,Video #2 - General,13/03/2025,ThruPlay,1,1,0.03,0.03,1,30,0,0,0,Reconocimiento,3,0.0348,Thursday,Q1,0,Campaña fallida,Awareness,TRUE
OFIFLEX El lounge - Adaptalo a ti,Adaptalo a ti - MTY,Video #2,13/03/2025,Sin resultado,0,1.1510574,0,53.31,381,139.9212598,3,17.77,0.78740157,Clientes potenciales,3,61.8396,Thursday,Q2,0,Interés sin conversión,Conversiones,FALSE
Awareness - IOC - Thruplay,OFIFLEX El lounge,Video #2 - Executive,13/03/2025,ThruPlay,2,1,0.06,0.12,3,40,0,0,0,Reconocimiento,3,0.1392,Thursday,Q1,0,Campaña fallida,Awareness,TRUE
OFIFLEX El lounge - WorkHub,WorkHub - MTY,Video #1,13/03/2025,Clientes potenciales de Meta,1,1.14539401,110.51,110.51,1032,107.0833333,6,18.41833333,0.58139535,Clientes potenciales,3,128.1916,Thursday,Q2,0.096899225,Éxito Total,Conversiones,FALSE
OFIFLEX El lounge - Adaptalo a ti,Adaptalo a ti - CDMX,Carrusel #1,13/03/2025,Sin resultado,0,1.19123506,0,29.22,299,97.72575251,4,7.305,1.33779264,Clientes potenciales,3,33.8952,Thursday,Q1,0,Interés sin conversión,Conversiones,FALSE
OFIFLEX El lounge - WorkHub,WorkHub - QRO,Video #1,13/03/2025,Sin resultado,0,1.08978328,0,131.15,1408,93.14630682,4,32.7875,0.28409091,Clientes potenciales,3,152.134,Thursday,Q2,0,Interés sin conversión,Conversiones,FALSE
OFIFLEX El lounge - Executive Office,Executive Office - TIJ,Carrusel #1,13/03/2025,Sin resultado,0,1.20610687,0,20.8,158,131.6455696,2,10.4,1.26582278,Clientes potenciales,3,24.128,Thursday,Q1,0,Interés sin conversión,Conversiones,FALSE
OFIFLEX El lounge - WorkHub,WorkHub - GDL,Video #1,13/03/2025,Sin resultado,0,1.185261,0,117.22,1158,101.2262522,6,19.53666667,0.51813472,Clientes potenciales,3,135.9752,Thursday,Q2,0,Interés sin conversión,Conversiones,FALSE
OFIFLEX El lounge - Adaptalo a ti,Adaptalo a ti - PUE,Carrusel #1,13/03/2025,Sin resultado,0,1.19047619,0,3.33,75,44.4,0,0,0,Clientes potenciales,3,3.8628,Thursday,Q1,0,Campaña fallida,Conversiones,FALSE
OFIFLEX El lounge - Adaptalo a ti,Adaptalo a ti - QRO,Carrusel #1,13/03/2025,Sin resultado,0,1.26470588,0,3.97,43,92.3255814,2,1.985,4.65116279,Clientes potenciales,3,4.6052,Thursday,Q1,0,Interés sin conversión,Conversiones,TRUE
OFIFLEX El lounge - Adaptalo a ti,Adaptalo a ti - TIJ,Carrusel #1,13/03/2025,Sin resultado,0,1.18,0,3.59,59,60.84745763,0,0,0,Clientes potenciales,3,4.1644,Thursday,Q1,0,Campaña fallida,Conversiones,TRUE
OFIFLEX El lounge - WorkHub,WorkHub - GDL,Carrusel #1,13/03/2025,Sin resultado,0,1,0,1.2,8,150,0,0,0,Clientes potenciales,3,1.392,Thursday,Q1,0,Campaña fallida,Conversiones,TRUE
OFIFLEX El lounge - WorkHub,WorkHub - CDMX,Carrusel #1,13/03/2025,Clientes potenciales de Meta,2,1.10294118,44.95,89.89,675,133.1703704,3,29.96333333,0.44444444,Clientes potenciales,3,104.2724,Thursday,Q2,0.296296296,Éxito Total,Conversiones,FALSE
OFIFLEX El lounge - WorkHub,WorkHub - PUE,Carrusel #1,13/03/2025,Sin resultado,0,1.14423077,0,14.13,119,118.7394958,0,0,0,Clientes potenciales,3,16.3908,Thursday,Q1,0,Campaña fallida,Conversiones,FALSE
OFIFLEX El lounge - WorkHub,WorkHub - MTY,Carrusel #1,13/03/2025,Sin resultado,0,1.10309278,0,12.22,107,114.2056075,0,0,0,Clientes potenciales,3,14.1752,Thursday,Q1,0,Campaña fallida,Conversiones,FALSE
OFIFLEX El lounge - Adaptalo a ti,Adaptalo a ti - MTY,Carrusel #1,13/03/2025,Sin resultado,0,1,0,0.99,14,70.71428571,0,0,0,Clientes potenciales,3,1.1484,Thursday,Q1,0,Campaña fallida,Conversiones,TRUE
OFIFLEX El lounge - Executive Office,Executive Office - GDL,Carrusel #1,13/03/2025,Sin resultado,0,1.09677419,0,5.03,34,147.9411765,0,0,0,Clientes potenciales,3,5.8348,Thursday,Q1,0,Campaña fallida,Conversiones,TRUE
OFIFLEX El lounge - Executive Office,Executive Office - MTY,Carrusel #1,13/03/2025,Sin resultado,0,1.11111111,0,14.29,80,178.625,1,14.29,1.25,Clientes potenciales,3,16.5764,Thursday,Q1,0,Interés sin conversión,Conversiones,FALSE
OFIFLEX El lounge - Executive Office,Executive Office - CDMX,Carrusel #1,13/03/2025,Sin resultado,0,1.1746988,0,45.16,195,231.5897436,1,45.16,0.51282051,Clientes potenciales,3,52.3856,Thursday,Q2,0,Interés sin conversión,Conversiones,FALSE
OFIFLEX El lounge - Executive Office,Executive Office - PUE,Carrusel #1,13/03/2025,Sin resultado,0,1.04347826,0,2.74,24,114.1666667,0,0,0,Clientes potenciales,3,3.1784,Thursday,Q1,0,Campaña fallida,Conversiones,TRUE
CONTENIDO - 2025,Boost ArtÃ­culos,17-feb-25,13/03/2025,Clics en el enlace,17,1.06949807,0.41,7.02,277,25.34296029,17,0.41294118,6.13718412,Clientes potenciales,3,8.1432,Thursday,Q1,6.137184116,Éxito Total,Conversiones,FALSE
CONTENIDO - 2025,Boost ArtÃ­culos,24-feb-25,13/03/2025,Clics en el enlace,4,1.10185185,0.92,3.66,119,30.75630252,4,0.915,3.36134454,Clientes potenciales,3,4.2456,Thursday,Q1,3.361344538,Éxito Total,Conversiones,FALSE
CONTENIDO - 2025,Boost ArtÃ­culos,03-mar-25,13/03/2025,Clics en el enlace,194,1.02190186,0.68,131.31,3686,35.62398264,194,0.67685567,5.26315789,Clientes potenciales,3,152.3196,Thursday,Q2,5.263157895,Éxito Total,Conversiones,FALSE
OFIFLEX El lounge - Executive Office,Executive Office - QRO,Carrusel #1,13/03/2025,Sin resultado,0,1,0,0.05,5,10,0,0,0,Clientes potenciales,3,0.058,Thursday,Q1,0,Campaña fallida,Conversiones,TRUE
OFIFLEX El lounge - WorkHub,WorkHub - CDMX,Video #1,13/03/2025,Clientes potenciales de Meta,3,1.17112903,269.81,809.43,7261,111.4763807,27,29.97888889,0.37184961,Clientes potenciales,3,938.9388,Thursday,Q4,0.041316623,Éxito Total,Conversiones,FALSE
Lead Gen - Reels,Reels - GDL,May - Recorrido Oficina,14/03/2025,Clientes potenciales de Meta,1,1.11230856,177.95,177.95,1961,90.7445181,10,17.795,0.50994391,Clientes potenciales,3,206.422,Friday,Q3,0.050994391,Éxito Total,Conversiones,FALSE
Lead Gen - Reels,Reels - QRO,"Dic - ""Wednesday""",14/03/2025,Clientes potenciales de Meta,3,1.05976521,98.72,296.16,2979,99.41591138,11,26.92363636,0.36925143,Clientes potenciales,3,343.5456,Friday,Q3,0.100704935,Éxito Total,Conversiones,FALSE
Lead Gen - Reels,Reels - TIJ,"Dic - ""Wednesday""",14/03/2025,Clientes potenciales de Meta,2,1.12856516,89.84,179.68,2572,69.8600311,9,19.96444444,0.34992224,Clientes potenciales,3,208.4288,Friday,Q3,0.077760498,Éxito Total,Conversiones,FALSE
Lead Gen - Reels,Reels - QRO,"Dic  - ""Que hermoso""",14/03/2025,Sin resultado,0,1.07156452,0,284.62,2815,101.1083481,7,40.66,0.24866785,Clientes potenciales,3,330.1592,Friday,Q3,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - CDMX,"Dic - ""Wednesday""",14/03/2025,Sin resultado,0,1.03384938,0,918.78,7880,116.5964467,44,20.88136364,0.55837563,Clientes potenciales,3,1065.7848,Friday,Q4,0,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - TIJ,"Feb - ""Cosas que no necesitas comprar...""",14/03/2025,Clientes potenciales de Meta,1,1.1395789,521.54,521.54,4817,108.2707079,22,23.70636364,0.4567158,Clientes potenciales,3,604.9864,Friday,Q4,0.020759809,Éxito Total,Conversiones,FALSE
Lead Gen - Reels,Reels - CDMX,"Feb - ""Una Oficina a la medida""",14/03/2025,Clientes potenciales de Meta,1,1.10327998,2122.31,2122.31,21023,100.9518147,74,28.67986486,0.35199543,Clientes potenciales,3,2461.8796,Friday,Q4,0.004756695,Interés sin conversión,Conversiones,FALSE
Lead Gen - Reels,Reels - PUE,"Dic - ""Wednesday""",14/03/2025,Clientes potenciales de Meta,2,1.11945392,125.63,251.26,2952,85.11517615,14,17.94714286,0.47425474,Clientes potenciales,3,291.4616,Friday,Q3,0.067750678,Éxito Total,Conversiones,FALSE
Lead Gen - Reels,Reels - MTY,"Dic - ""Recorrido - NS""",14/03/2025,Sin resultado,0,1.17123288,0,156.9,1539,101.9493177,6,26.15,0.38986355,Clientes potenciales,3,182.004,Friday,Q3,0,Interés sin conversión,Conversiones,FALSE
CONTENIDO - 2025,Descargables,Estrategias de segmentaciÃ³n #2,14/03/2025,Sin resultado,0,1.125,0,121.75,900,135.2777778,13,9.36538462,1.44444444,Clientes potenciales,3,141.23,Friday,Q2,0,Interés sin conversión,Conversiones,FALSE
CONTENIDO - 2025,Descargables,Estrategias de segmentaciÃ³n #1,14/03/2025,Sin resultado,0,1.25954198,0,31.7,165,192.1212121,2,15.85,1.21212121,Clientes potenciales,3,36.772,Friday,Q1,0,Interés sin conversión,Conversiones,FALSE
OFIFLEX El lounge - WorkHub,WorkHub - QRO,Carrusel #1,14/03/2025,Sin resultado,0,1.17613636,0,41.5,207,200.4830918,0,0,0,Clientes potenciales,3,48.14,Friday,Q1,0,Campaña fallida,Conversiones,FALSE
OFIFLEX El lounge - Adaptalo a ti,Adaptalo a ti - GDL,Carrusel #1,14/03/2025,Sin resultado,0,1,0,0.01,1,10,0,0,0,Clientes potenciales,3,0.0116,Friday,Q1,0,Campaña fallida,Conversiones,TRUE
OFIFLEX El lounge - Adaptalo a ti,Adaptalo a ti - CDMX,Carrusel #1,14/03/2025,Sin resultado,0,1.17592593,0,25.43,127,200.2362205,0,0,0,Clientes potenciales,3,29.4988,Friday,Q1,0,Campaña fallida,Conversiones,FALSE
Awareness - Inxignia & Corporativo Punto Cero,PUE - INXIGNIA,Video - Llegamos a puebla,14/03/2025,Alcance,102391,1.03366507,4.63,474.55,105838,4.4837393,33,14.38030303,0.03117973,Reconocimiento,3,550.478,Friday,Q4,0.031179728,"Poca visibilidad, buen cierre",Awareness,FALSE
Lead Gen - Reels,Reels - CDMX,"Dic  - ""Que hermoso""",14/03/2025,Clientes potenciales de Meta,7,1.08255834,388.33,2718.29,37948,71.63197006,132,20.59310606,0.34784442,Clientes potenciales,3,3153.2164,Friday,Q4,0.018446295,Éxito Total,Conversiones,FALSE
OFIFLEX El lounge - Adaptalo a ti,Adaptalo a ti - QRO,Carrusel #1,14/03/2025,Sin resultado,0,1.25641026,0,3.06,49,62.44897959,0,0,0,Clientes potenciales,3,3.5496,Friday,Q1,0,Campaña fallida,Conversiones,TRUE
