day,campaign,campaign_type,ad_group,ad_name,ad_type,campaign_bid_strategy_type,ad_group_bid_strategy_type,ctr,avg_cpc,impr,cvr,clicks,cost__conv,conversions,cost,avg_cpm,mes,cost_con_iva,dia_semana,cuartil,quadrant,categoria_campana,outlier_flag
2025-02-05,YouTube - Awareness - Video Reach (Cold),Video,Cold,COLD #1 Vertical 2024,Responsive video ad,Target CPM,Target CPM,0.0027,2.72,12749.0,0.0,35.0,0.0,0.0,95.25,7.47,2,110.49,Wednesday,Q2,"Poca visibilidad, buen cierre",Awareness,False
2025-02-05,YouTube - Awareness - Video Reach (Cold),Video,Cold,COLD #2 Vertical 2024,Responsive video ad,Target CPM,Target CPM,0.0014000000000000002,4.12,15286.0,0.0,21.0,0.0,0.0,86.45,5.66,2,100.282,Wednesday,Q2,"Poca visibilidad, buen cierre",Awareness,False
2025-02-05,YT - Awareness - PUE (Inxignia),Video,Nuevos prospectos,Inxignia Bienvenida - VO - 30s,Responsive video ad,Target CPM,Target CPM,0.0014000000000000002,6.94,13122.0,0.0,19.0,0.0,0.0,131.78,10.04,2,152.8648,Wednesday,Q2,"Poca visibilidad, buen cierre",Awareness,False
2025-02-05,YT - Awareness - PUE (Inxignia),Video,Nuevos prospectos,Inxignia Apertura - 30s,Responsive video ad,Target CPM,Target CPM,0.0013,7.41,14823.0,0.05,20.0,148.16,1.0,148.16,10.0,2,171.86559999999997,Wednesday,Q2,"Poca visibilidad, buen cierre",Awareness,False
2025-02-06,Competencia - 2024 - CDMX,Search,WeWork,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0341,49.83,176.0,0.0,6.0,0.0,0.0,298.96,1698.64,2,346.79359999999997,Thursday,Q3,"Poca visibilidad, buen cierre",Conversiones,False
2025-02-06,Cowork - 2024 - CDMX,Search,Cowork CDMX,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.1272,47.96,173.0,0.0909,22.0,527.61,2.0,1055.22,6099.53,2,1224.0552,Thursday,Q4,Éxito Total,Conversiones,False
2025-02-06,Cowork - 2024 - CDMX,Search,Cowork CDMX,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.1023,54.12,176.0,0.11109999999999999,18.0,487.06,2.0,974.12,5534.77,2,1129.9792,Thursday,Q4,Éxito Total,Conversiones,False
2025-02-06,Cowork - 2024 - MTY,Search,Cowork MTY,--,Responsive search ad,Maximize Conversion Value,Maximize Conversion Value,0.19149999999999998,36.59,47.0,0.0,9.0,0.0,0.0,329.32,7006.81,2,382.0112,Thursday,Q3,Éxito Total,Conversiones,False
2025-02-06,Cowork - 2024 - PUE,Search,Cowork Puebla,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.1321,79.01,53.0,0.1429,7.0,553.05,1.0,553.05,10434.91,2,641.5379999999999,Thursday,Q4,Éxito Total,Conversiones,False
2025-02-06,Cowork - 2024 - TIJ,Search,Cowork TIJ,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.08470000000000001,61.96,59.0,0.0,5.0,0.0,0.0,309.82,5251.19,2,359.39119999999997,Thursday,Q3,Éxito Total,Conversiones,False
2025-02-06,Adaptalo a ti - 2024 - CDMX,Search,Domicilio Fiscal,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.10339999999999999,48.33,29.0,0.3333,3.0,144.98,1.0,144.98,4999.22,2,168.1768,Thursday,Q2,Éxito Total,Conversiones,False
2025-02-06,Adaptalo a ti - 2024 - CDMX,Search,Oficinas Por Hora,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.14800000000000002,38.66,223.0,0.030299999999999997,33.0,1275.63,1.0,1275.63,5720.34,2,1479.7308,Thursday,Q4,Éxito Total,Conversiones,False
2025-02-06,Adaptalo a ti - 2024 - CDMX,Search,Oficinas Virtuales,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.09519999999999999,52.45,21.0,0.0,2.0,0.0,0.0,104.89,4994.92,2,121.6724,Thursday,Q2,Éxito Total,Conversiones,False
2025-02-06,Adaptalo a ti - 2024 - CDMX,Search,Oficinas Virtuales,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0909,29.75,11.0,0.0,1.0,0.0,0.0,29.75,2704.55,2,34.51,Thursday,Q1,Éxito Total,Conversiones,True
2025-02-06,Adaptalo a ti - 2024 - GDL,Search,Domicilio Fiscal,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.2,49.28,5.0,0.0,1.0,0.0,0.0,49.28,9856.0,2,57.1648,Thursday,Q2,Éxito Total,Conversiones,True
2025-02-06,Adaptalo a ti - 2024 - GDL,Search,Oficinas Por Hora,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.10869999999999999,19.2,368.0,0.025,40.0,767.88,1.0,767.88,2086.64,2,890.7407999999999,Thursday,Q4,Éxito Total,Conversiones,False
2025-02-06,Adaptalo a ti - 2024 - GDL,Search,Oficinas Virtuales,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.07690000000000001,23.6,26.0,0.0,2.0,0.0,0.0,47.2,1815.38,2,54.752,Thursday,Q2,Éxito Total,Conversiones,False
2025-02-06,Adaptalo a ti - 2024 - MTY,Search,Domicilio Fiscal,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.07690000000000001,16.84,13.0,0.0,1.0,0.0,0.0,16.84,1295.38,2,19.534399999999998,Thursday,Q1,Éxito Total,Conversiones,True
2025-02-06,Adaptalo a ti - 2024 - MTY,Search,Oficinas Por Hora,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.187,20.65,123.0,0.0,23.0,0.0,0.0,475.03,3862.02,2,551.0347999999999,Thursday,Q4,Éxito Total,Conversiones,False
2025-02-06,Adaptalo a ti - 2024 - MTY,Search,Oficinas Virtuales,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.075,9.73,40.0,0.0,3.0,0.0,0.0,29.18,729.5,2,33.8488,Thursday,Q1,Éxito Total,Conversiones,False
2025-02-06,Adaptalo a ti - 2024 - QRO,Search,Oficinas Por Hora,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0545,65.09,55.0,0.0,3.0,0.0,0.0,195.27,3550.36,2,226.51319999999998,Thursday,Q3,"Poca visibilidad, buen cierre",Conversiones,False
2025-02-06,Adaptalo a ti - 2024 - QRO,Search,Oficinas Virtuales,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.2,122.34,15.0,0.3333,3.0,367.01,1.0,367.01,24467.5,2,425.73159999999996,Thursday,Q3,Éxito Total,Conversiones,False
2025-02-06,Adaptalo a ti - 2024 - TIJ,Search,Domicilio Fiscal,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.3333,24.59,3.0,0.0,1.0,0.0,0.0,24.59,8196.67,2,28.524399999999996,Thursday,Q1,Éxito Total,Conversiones,True
2025-02-06,Adaptalo a ti - 2024 - TIJ,Search,Oficinas Por Hora,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.2143,139.61,14.0,0.0,3.0,0.0,0.0,418.82,29915.71,2,485.83119999999997,Thursday,Q3,Éxito Total,Conversiones,False
2025-02-06,Marca - 2024 - CDMX,Search,OFIFLEX BC,--,Call-only ad,Maximize Conversion Value,Maximize Conversion Value,0.16670000000000001,16.95,12.0,0.0,2.0,0.0,0.0,33.89,2824.33,2,39.3124,Thursday,Q1,Éxito Total,Conversiones,True
2025-02-06,Marca - 2024 - CDMX,Search,OFIFLEX BC,--,Responsive search ad,Maximize Conversion Value,Maximize Conversion Value,0.3333,16.01,78.0,0.11539999999999999,26.0,138.75,3.0,416.24,5336.38,2,482.8384,Thursday,Q3,Éxito Total,Conversiones,False
2025-02-06,Marca - 2024 - QRO,Search,OFIFLEX BC,--,Responsive search ad,Maximize Conversion Value,Maximize Conversion Value,0.5455,24.53,22.0,0.0,12.0,0.0,0.0,294.4,13381.8,2,341.50399999999996,Thursday,Q3,Éxito Total,Conversiones,False
2025-02-06,Oficinas All-Inclusive - 2024 - CDMX,Search,Oficinas CDMX,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.10339999999999999,31.92,580.0,0.0167,60.0,1915.44,1.0,1915.44,3302.48,2,2221.9103999999998,Thursday,Q4,Éxito Total,Conversiones,False
2025-02-06,Oficinas All-Inclusive - 2024 - CDMX,Search,Renta de Oficinas,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0818,33.68,1100.0,0.0556,90.0,606.18,5.0,3030.88,2755.34,2,3515.8208,Thursday,Q4,Éxito Total,Conversiones,False
2025-02-06,Oficinas All-Inclusive - 2024 - GDL,Search,Oficinas GDL,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.20829999999999999,16.88,24.0,0.0,5.0,0.0,0.0,84.38,3515.69,2,97.8808,Thursday,Q2,Éxito Total,Conversiones,False
2025-02-06,Oficinas All-Inclusive - 2024 - GDL,Search,Renta de Oficinas,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.2,58.04,40.0,0.0,8.0,0.0,0.0,464.29,11607.25,2,538.5764,Thursday,Q4,Éxito Total,Conversiones,False
2025-02-06,Oficinas All-Inclusive - 2024 - MTY,Search,Oficinas MTY,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0741,26.15,135.0,0.0,10.0,0.0,0.0,261.51,1937.15,2,303.35159999999996,Thursday,Q3,Éxito Total,Conversiones,False
2025-02-06,Oficinas All-Inclusive - 2024 - MTY,Search,Renta de Oficinas,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.08560000000000001,19.12,257.0,0.0,22.0,0.0,0.0,420.69,1636.92,2,488.00039999999996,Thursday,Q3,Éxito Total,Conversiones,False
2025-02-06,Oficinas All-Inclusive - 2024 - PUE,Search,Renta de Oficinas - Puebla,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.1503,33.93,193.0,0.0345,29.0,983.95,1.0,983.95,5098.18,2,1141.382,Thursday,Q4,Éxito Total,Conversiones,False
2025-02-06,Oficinas All-Inclusive - 2024 - QRO,Search,Oficinas QRO,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0588,42.42,187.0,0.0,11.0,0.0,0.0,466.58,2495.06,2,541.2328,Thursday,Q4,"Poca visibilidad, buen cierre",Conversiones,False
2025-02-06,Oficinas All-Inclusive - 2024 - TIJ,Search,Oficinas TIJ,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.1837,15.8,98.0,0.0,18.0,0.0,0.0,284.42,2902.23,2,329.92719999999997,Thursday,Q3,Éxito Total,Conversiones,False
2025-02-06,Oficinas All-Inclusive - 2024 - TIJ,Search,Renta de Oficinas,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0943,49.86,53.0,0.2,5.0,249.31,1.0,249.31,4704.0,2,289.1996,Thursday,Q3,Éxito Total,Conversiones,False
2025-02-06,YouTube - Awareness - Video Reach (Cold),Video,Cold,Skippable,Responsive video ad,Target CPM,Target CPM,0.0006,15.38,26896.0,0.0,17.0,0.0,0.0,261.39,9.72,2,303.21239999999995,Thursday,Q3,"Poca visibilidad, buen cierre",Awareness,False
2025-02-06,YouTube - Awareness - Video Reach (Cold),Video,Cold,Bumper,Responsive video ad,Target CPM,Target CPM,0.0002,23.08,65744.0,0.0,12.0,0.0,0.0,276.97,4.21,2,321.28520000000003,Thursday,Q3,"Poca visibilidad, buen cierre",Awareness,False
2025-02-06,YouTube - Awareness - Video Reach (Cold),Video,Cold,Skippable - 30s,Responsive video ad,Target CPM,Target CPM,0.0022,2.1,16504.0,0.0,37.0,0.0,0.0,77.83,4.72,2,90.2828,Thursday,Q2,"Poca visibilidad, buen cierre",Awareness,False
2025-02-06,YouTube - Awareness - Video Reach (Cold),Video,Cold,Skippable - 2 min,Responsive video ad,Target CPM,Target CPM,0.0006,20.19,17614.0,0.0,10.0,0.0,0.0,201.86,11.46,2,234.1576,Thursday,Q3,"Poca visibilidad, buen cierre",Awareness,False
2025-02-06,YouTube - Awareness - Video Reach (Cold),Video,Cold,Bumper - 6s,Responsive video ad,Target CPM,Target CPM,0.0001,35.38,22964.0,0.0,3.0,0.0,0.0,106.14,4.62,2,123.1224,Thursday,Q2,"Poca visibilidad, buen cierre",Awareness,False
2025-02-06,YouTube - Awareness - Video Reach (Cold),Video,Cold,COLD #1 Vertical 2024,Responsive video ad,Target CPM,Target CPM,0.0015,4.58,13835.0,0.0,21.0,0.0,0.0,96.23,6.96,2,111.6268,Thursday,Q2,"Poca visibilidad, buen cierre",Awareness,False
2025-02-06,YouTube - Awareness - Video Reach (Cold),Video,Cold,COLD #2 Vertical 2024,Responsive video ad,Target CPM,Target CPM,0.0013,4.76,18880.0,0.0,24.0,0.0,0.0,114.18,6.05,2,132.4488,Thursday,Q2,"Poca visibilidad, buen cierre",Awareness,False
2025-02-06,YT - Awareness - PUE (Inxignia),Video,Nuevos prospectos,Inxignia Bienvenida - VO - 30s,Responsive video ad,Target CPM,Target CPM,0.0015,6.0,15029.0,0.0,23.0,0.0,0.0,137.89,9.18,2,159.95239999999998,Thursday,Q2,"Poca visibilidad, buen cierre",Awareness,False
2025-02-06,YT - Awareness - PUE (Inxignia),Video,Nuevos prospectos,Inxignia Apertura - 30s,Responsive video ad,Target CPM,Target CPM,0.0016,5.89,15289.0,0.0,24.0,0.0,0.0,141.25,9.24,2,163.85,Thursday,Q2,"Poca visibilidad, buen cierre",Awareness,False
2025-02-07,Competencia - 2024 - CDMX,Search,IOS Offices,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0385,33.27,26.0,0.0,1.0,0.0,0.0,33.27,1279.62,2,38.5932,Friday,Q1,"Poca visibilidad, buen cierre",Conversiones,False
2025-02-07,Competencia - 2024 - CDMX,Search,WeWork,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0319,30.99,282.0,0.0,9.0,0.0,0.0,278.87,988.9,2,323.4892,Friday,Q3,"Poca visibilidad, buen cierre",Conversiones,False
2025-02-07,Cowork - 2024 - CDMX,Search,Cowork CDMX,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.057699999999999994,47.48,312.0,0.0556,18.0,854.7,1.0,854.7,2739.43,2,991.452,Friday,Q4,"Poca visibilidad, buen cierre",Conversiones,False
2025-02-07,Cowork - 2024 - CDMX,Search,Cowork CDMX,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0766,31.67,248.0,0.10529999999999999,19.0,300.9,2.0,601.81,2426.63,2,698.0995999999999,Friday,Q4,Éxito Total,Conversiones,False
2025-02-07,Cowork - 2024 - MTY,Search,Cowork MTY,--,Responsive search ad,Maximize Conversion Value,Maximize Conversion Value,0.098,33.0,102.0,0.0,10.0,0.0,0.0,330.04,3235.71,2,382.8464,Friday,Q3,Éxito Total,Conversiones,False
2025-02-07,Cowork - 2024 - MTY,Search,Cowork MTY,--,Responsive search ad,Maximize Conversion Value,Maximize Conversion Value,0.0625,0.29,16.0,0.0,1.0,0.0,0.0,0.29,18.13,2,0.3364,Friday,Q1,Éxito Total,Conversiones,True
2025-02-07,Cowork - 2024 - PUE,Search,Cowork Puebla,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0727,55.51,110.0,0.0,8.0,0.0,0.0,444.04,4036.73,2,515.0864,Friday,Q4,Éxito Total,Conversiones,False
2025-02-07,Cowork - 2024 - TIJ,Search,Cowork TIJ,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.1091,33.36,55.0,0.0,6.0,0.0,0.0,200.18,3639.64,2,232.2088,Friday,Q3,Éxito Total,Conversiones,False
2025-02-07,Adaptalo a ti - 2024 - CDMX,Search,Domicilio Fiscal,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0286,36.02,35.0,0.0,1.0,0.0,0.0,36.02,1029.14,2,41.7832,Friday,Q1,"Poca visibilidad, buen cierre",Conversiones,False
2025-02-07,Adaptalo a ti - 2024 - CDMX,Search,Oficinas Por Hora,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.1223,51.81,319.0,0.07690000000000001,39.0,673.57,3.0,2020.72,6334.54,2,2344.0352,Friday,Q4,Éxito Total,Conversiones,False
2025-02-07,Adaptalo a ti - 2024 - CDMX,Search,Oficinas Virtuales,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.023799999999999998,28.3,42.0,1.0,1.0,28.3,1.0,28.3,673.81,2,32.827999999999996,Friday,Q1,"Poca visibilidad, buen cierre",Conversiones,False
2025-02-07,Adaptalo a ti - 2024 - CDMX,Search,Oficinas Virtuales,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.125,18.96,24.0,0.0,3.0,0.0,0.0,56.88,2370.0,2,65.9808,Friday,Q2,Éxito Total,Conversiones,False
2025-02-07,Adaptalo a ti - 2024 - GDL,Search,Domicilio Fiscal,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.15380000000000002,38.44,13.0,0.5,2.0,76.88,1.0,76.88,5913.85,2,89.18079999999999,Friday,Q2,Éxito Total,Conversiones,True
2025-02-07,Adaptalo a ti - 2024 - GDL,Search,Oficinas Por Hora,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.08839999999999999,23.03,215.0,0.0,19.0,0.0,0.0,437.48,2034.8,2,507.47679999999997,Friday,Q4,Éxito Total,Conversiones,False
2025-02-07,Adaptalo a ti - 2024 - GDL,Search,Oficinas Virtuales,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.1714,25.49,35.0,0.0,6.0,0.0,0.0,152.94,4369.6,2,177.41039999999998,Friday,Q2,Éxito Total,Conversiones,False
2025-02-07,Adaptalo a ti - 2024 - GDL,Search,Oficinas Virtuales,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.75,26.58,4.0,0.3333,3.0,79.75,1.0,79.75,19937.5,2,92.50999999999999,Friday,Q2,Éxito Total,Conversiones,True
2025-02-07,Adaptalo a ti - 2024 - MTY,Search,Domicilio Fiscal,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.15380000000000002,28.77,13.0,0.5,2.0,57.54,1.0,57.54,4426.15,2,66.7464,Friday,Q2,Éxito Total,Conversiones,True
2025-02-07,Adaptalo a ti - 2024 - MTY,Search,Oficinas Por Hora,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.1183,24.16,186.0,0.0,22.0,0.0,0.0,531.58,2857.96,2,616.6328,Friday,Q4,Éxito Total,Conversiones,False
2025-02-07,Adaptalo a ti - 2024 - MTY,Search,Oficinas Virtuales,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.1379,23.3,29.0,0.0,4.0,0.0,0.0,93.2,3213.79,2,108.112,Friday,Q2,Éxito Total,Conversiones,False
2025-02-07,Adaptalo a ti - 2024 - MTY,Search,Oficinas Virtuales,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.375,5.9,8.0,0.0,3.0,0.0,0.0,17.7,2212.5,2,20.531999999999996,Friday,Q1,Éxito Total,Conversiones,True
2025-02-07,Adaptalo a ti - 2024 - QRO,Search,Oficinas Por Hora,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0707,87.93,99.0,0.0,7.0,0.0,0.0,615.52,6217.37,2,714.0031999999999,Friday,Q4,Éxito Total,Conversiones,False
2025-02-07,Adaptalo a ti - 2024 - QRO,Search,Oficinas Virtuales,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.1333,23.59,15.0,0.0,2.0,0.0,0.0,47.18,3145.33,2,54.72879999999999,Friday,Q2,Éxito Total,Conversiones,False
2025-02-07,Adaptalo a ti - 2024 - TIJ,Search,Domicilio Fiscal,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.5,233.44,2.0,0.0,1.0,0.0,0.0,233.44,116720.0,2,270.7904,Friday,Q3,Éxito Total,Conversiones,True
2025-02-07,Adaptalo a ti - 2024 - TIJ,Search,Oficinas Por Hora,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.047599999999999996,183.81,21.0,1.0,1.0,183.81,1.0,183.81,8752.86,2,213.21959999999999,Friday,Q3,"Poca visibilidad, buen cierre",Conversiones,False
2025-02-07,Adaptalo a ti - 2024 - TIJ,Search,Oficinas Virtuales,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.1,67.57,10.0,0.0,1.0,0.0,0.0,67.57,6757.0,2,78.38119999999999,Friday,Q2,Éxito Total,Conversiones,True
2025-02-07,Marca - 2024 - CDMX,Search,OFIFLEX BC,--,Call-only ad,Maximize Conversion Value,Maximize Conversion Value,0.23079999999999998,4.51,13.0,0.0,3.0,0.0,0.0,13.52,1039.83,2,15.683199999999998,Friday,Q1,Éxito Total,Conversiones,True
2025-02-07,Marca - 2024 - CDMX,Search,OFIFLEX BC,--,Responsive search ad,Maximize Conversion Value,Maximize Conversion Value,0.2846,11.63,130.0,0.0,37.0,0.0,0.0,430.14,3308.76,2,498.96239999999995,Friday,Q3,Éxito Total,Conversiones,False
2025-02-07,Marca - 2024 - QRO,Search,OFIFLEX BC,--,Responsive search ad,Maximize Conversion Value,Maximize Conversion Value,0.0741,68.66,27.0,0.0,2.0,0.0,0.0,137.32,5085.93,2,159.29119999999998,Friday,Q2,Éxito Total,Conversiones,False
2025-02-07,Oficinas All-Inclusive - 2024 - CDMX,Search,Oficinas CDMX,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.09849999999999999,36.16,406.0,0.05,40.0,723.27,2.0,1446.54,3562.9,2,1677.9863999999998,Friday,Q4,Éxito Total,Conversiones,False
2025-02-07,Oficinas All-Inclusive - 2024 - CDMX,Search,Renta de Oficinas,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0706,46.45,680.0,0.0417,48.0,1114.72,2.0,2229.44,3278.59,2,2586.1504,Friday,Q4,Éxito Total,Conversiones,False
2025-02-07,Oficinas All-Inclusive - 2024 - GDL,Search,Oficinas GDL,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.11699999999999999,33.58,94.0,0.0,11.0,0.0,0.0,369.38,3929.53,2,428.4808,Friday,Q3,Éxito Total,Conversiones,False
2025-02-07,Oficinas All-Inclusive - 2024 - GDL,Search,Renta de Oficinas,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.1358,12.64,81.0,0.0,11.0,0.0,0.0,139.08,1716.99,2,161.3328,Friday,Q2,Éxito Total,Conversiones,False
2025-02-07,Oficinas All-Inclusive - 2024 - MTY,Search,Oficinas MTY,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0693,22.95,101.0,0.1429,7.0,160.67,1.0,160.67,1590.8,2,186.37719999999996,Friday,Q2,Éxito Total,Conversiones,False
2025-02-07,Oficinas All-Inclusive - 2024 - MTY,Search,Renta de Oficinas,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.1081,18.23,148.0,0.0,16.0,0.0,0.0,291.64,1970.56,2,338.3024,Friday,Q3,Éxito Total,Conversiones,False
2025-02-07,Oficinas All-Inclusive - 2024 - PUE,Search,Renta de Oficinas - Puebla,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.1047,54.37,172.0,0.11109999999999999,18.0,489.35,2.0,978.7,5690.1,2,1135.292,Friday,Q4,Éxito Total,Conversiones,False
2025-02-07,Oficinas All-Inclusive - 2024 - QRO,Search,Oficinas QRO,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0973,30.35,113.0,0.0909,11.0,333.8,1.0,333.8,2953.98,2,387.20799999999997,Friday,Q3,Éxito Total,Conversiones,False
2025-02-07,Oficinas All-Inclusive - 2024 - QRO,Search,Renta de Oficinas,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0833,15.56,12.0,0.0,1.0,0.0,0.0,15.56,1296.67,2,18.049599999999998,Friday,Q1,Éxito Total,Conversiones,True
2025-02-07,Oficinas All-Inclusive - 2024 - TIJ,Search,Oficinas TIJ,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0971,32.71,103.0,0.0,10.0,0.0,0.0,327.06,3175.34,2,379.3896,Friday,Q3,Éxito Total,Conversiones,False
2025-02-07,Oficinas All-Inclusive - 2024 - TIJ,Search,Renta de Oficinas,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.15380000000000002,51.59,52.0,0.125,8.0,412.76,1.0,412.76,7937.65,2,478.80159999999995,Friday,Q3,Éxito Total,Conversiones,False
2025-02-07,YouTube - Awareness - Video Reach (Cold),Video,Cold,Skippable,Responsive video ad,Target CPM,Target CPM,0.0001,117.25,20228.0,0.0,2.0,0.0,0.0,234.51,11.59,2,272.03159999999997,Friday,Q3,"Poca visibilidad, buen cierre",Awareness,False
2025-02-07,YouTube - Awareness - Video Reach (Cold),Video,Cold,Bumper,Responsive video ad,Target CPM,Target CPM,0.0002,27.14,43716.0,0.0,9.0,0.0,0.0,244.27,5.59,2,283.3532,Friday,Q3,"Poca visibilidad, buen cierre",Awareness,False
2025-02-07,YouTube - Awareness - Video Reach (Cold),Video,Cold,Skippable - 30s,Responsive video ad,Target CPM,Target CPM,0.0011,5.62,7235.0,0.0,8.0,0.0,0.0,44.95,6.21,2,52.142,Friday,Q1,"Poca visibilidad, buen cierre",Awareness,False
2025-02-07,YouTube - Awareness - Video Reach (Cold),Video,Cold,Skippable - 2 min,Responsive video ad,Target CPM,Target CPM,0.0002,54.71,16357.0,0.0,4.0,0.0,0.0,218.83,13.38,2,253.8428,Friday,Q3,"Poca visibilidad, buen cierre",Awareness,False
2025-02-07,YouTube - Awareness - Video Reach (Cold),Video,Cold,Bumper - 6s,Responsive video ad,Target CPM,Target CPM,0.0002,33.58,19987.0,0.0,4.0,0.0,0.0,134.32,6.72,2,155.81119999999999,Friday,Q2,"Poca visibilidad, buen cierre",Awareness,False
2025-02-07,YouTube - Awareness - Video Reach (Cold),Video,Cold,COLD #1 Vertical 2024,Responsive video ad,Target CPM,Target CPM,0.0013,5.09,10169.0,0.0,13.0,0.0,0.0,66.19,6.51,2,76.78039999999999,Friday,Q2,"Poca visibilidad, buen cierre",Awareness,False
2025-02-07,YouTube - Awareness - Video Reach (Cold),Video,Cold,COLD #2 Vertical 2024,Responsive video ad,Target CPM,Target CPM,0.0013,4.14,16413.0,0.0,22.0,0.0,0.0,91.12,5.55,2,105.6992,Friday,Q2,"Poca visibilidad, buen cierre",Awareness,False
2025-02-07,YT - Awareness - PUE (Inxignia),Video,Nuevos prospectos,Inxignia Bienvenida - VO - 30s,Responsive video ad,Target CPM,Target CPM,0.0016,5.8,14082.0,0.0,22.0,0.0,0.0,127.71,9.07,2,148.1436,Friday,Q2,"Poca visibilidad, buen cierre",Awareness,False
2025-02-07,YT - Awareness - PUE (Inxignia),Video,Nuevos prospectos,Inxignia Apertura - 30s,Responsive video ad,Target CPM,Target CPM,0.0016,5.73,15066.0,0.0,24.0,0.0,0.0,137.51,9.13,2,159.5116,Friday,Q2,"Poca visibilidad, buen cierre",Awareness,False
2025-02-08,Cowork - 2024 - CDMX,Search,Cowork CDMX,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0333,24.08,270.0,0.0,9.0,0.0,0.0,216.74,802.75,2,251.4184,Saturday,Q3,"Poca visibilidad, buen cierre",Conversiones,False
2025-02-08,Cowork - 2024 - CDMX,Search,Cowork CDMX,--,Responsive search ad,Maximize Conversions,Maximize Conversions,0.0761,44.05,276.0,0.0,21.0,0.0,0.0,925.09,3351.79,2,1073.1044,Saturday,Q4,Éxito Total,Conversiones,False
2025-02-08,Cowork - 2024 - MTY,Search,Cowork MTY,--,Responsive search ad,Maximize Conversion Value,Maximize Conversion Value,0.15789999999999998,12.3,38.0,0.0,6.0,0.0,0.0,73.8,1942.15,2,85.60799999999999,Saturday,Q2,Éxito Total,Conversiones,False
2025-02-08,Cowork - 2024 - MTY,Search,Cowork MTY,--,Responsive search ad,Maximize Conversion Value,Maximize Conversion Value,0.1,16.21,10.0,0.0,1.0,0.0,0.0,16.21,1621.0,2,18.8036,Saturday,Q1,Éxito Total,Conversiones,True
